97,./src/test/java/org/apache/maven/lifecycle/LifecycleExecutorSubModulesTest.java
97,./src/main/java/org/apache/maven/project/artifact/PluginArtifact.java
97,./src/main/java/org/apache/maven/plugin/PluginRealmCache.java
97,./src/main/java/org/apache/maven/plugin/internal/ValidatingConfigurationListener.java
96,./src/main/java/org/apache/maven/toolchain/io/DefaultToolchainsReader.java
95,./src/main/java/org/apache/maven/ProjectDependenciesResolver.java
95,./src/main/java/org/apache/maven/artifact/repository/RepositoryRequest.java
94,./src/test/java/org/apache/maven/lifecycle/internal/ConcurrencyDependencyGraphTest.java
94,./src/main/java/org/apache/maven/toolchain/io/ToolchainsParseException.java
94,./src/main/java/org/apache/maven/artifact/repository/metadata/io/DefaultMetadataReader.java
93,./src/main/java/org/apache/maven/toolchain/building/ToolchainsBuildingException.java
93,./src/main/java/org/apache/maven/plugin/PluginExecutionException.java
93,./src/main/java/org/apache/maven/artifact/resolver/filter/IncludesArtifactFilter.java
93,./src/main/java/org/apache/maven/artifact/repository/metadata/io/MetadataParseException.java
92,./src/test/java/org/apache/maven/rtinfo/internal/DefaultRuntimeInformationTest.java
92,./src/main/java/org/apache/maven/project/ProjectRealmCache.java
92,./src/main/java/org/apache/maven/execution/ProjectExecutionEvent.java
92,./src/main/java/org/apache/maven/execution/ExecutionEvent.java
92,./src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadata.java
91,./src/main/java/org/apache/maven/plugin/DebugConfigurationListener.java
91,./src/main/java/org/apache/maven/artifact/resolver/DefaultResolutionErrorHandler.java
90,./src/main/java/org/apache/maven/plugin/prefix/internal/DefaultPluginPrefixResult.java
90,./src/main/java/org/apache/maven/lifecycle/internal/LifecyclePluginResolver.java
89,./src/test/java/org/apache/maven/project/harness/Xpp3DomAttributeIterator.java
89,./src/test/java/org/apache/maven/lifecycle/internal/stub/LifecycleTaskSegmentCalculatorStub.java
89,./src/test/java/org/apache/maven/lifecycle/internal/stub/CompletionServiceStub.java
89,./src/main/java/org/apache/maven/lifecycle/LifecycleExecutor.java
88,./src/test/java/org/apache/maven/artifact/handler/ArtifactHandlerTest.java
88,./src/main/java/org/apache/maven/project/ExtensionDescriptor.java
88,./src/main/java/org/apache/maven/plugin/PluginContainerException.java
88,./src/main/java/org/apache/maven/lifecycle/Lifecycle.java
88,./src/main/java/org/apache/maven/execution/MojoExecutionEvent.java
88,./src/main/java/org/apache/maven/classrealm/ClassRealmManager.java
87,./src/main/java/org/apache/maven/plugin/internal/PlexusUtilsInjector.java
86,./src/main/java/org/apache/maven/toolchain/java/JavaToolchainImpl.java
86,./src/main/java/org/apache/maven/repository/legacy/metadata/ResolutionGroup.java
86,./src/main/java/org/apache/maven/artifact/resolver/filter/ExclusionSetFilter.java
85,./src/main/java/org/apache/maven/toolchain/DefaultToolchainManagerPrivate.java
85,./src/main/java/org/apache/maven/lifecycle/internal/ExecutionPlanItem.java
83,./src/test/java/org/apache/maven/repository/TestArtifactHandler.java
83,./src/test/java/org/apache/maven/project/artifact/DefaultMavenMetadataCacheTest.java
83,./src/test/java/org/apache/maven/lifecycle/internal/builder/multithreaded/ConcurrencyDependencyGraphTest.java
83,./src/main/java/org/apache/maven/toolchain/io/ToolchainsReader.java
83,./src/main/java/org/apache/maven/lifecycle/internal/ReactorContext.java
82,./src/test/java/org/apache/maven/lifecycle/internal/LifecycleExecutionPlanCalculatorTest.java
82,./src/test/java/org/apache/maven/lifecycle/internal/LifecycleDependencyResolverTest.java
82,./src/test/java/org/apache/maven/lifecycle/DelegatingProjectExecutionListener.java
82,./src/main/java/org/apache/maven/project/DefaultDependencyResolutionRequest.java
82,./src/main/java/org/apache/maven/plugin/PluginManager.java
82,./src/main/java/org/apache/maven/exception/ExceptionSummary.java
82,./src/main/java/org/apache/maven/classrealm/DefaultClassRealmRequest.java
82,./src/main/java/org/apache/maven/artifact/repository/metadata/io/MetadataReader.java
81,./src/main/java/org/apache/maven/settings/MavenSettingsBuilder.java
81,./src/main/java/org/apache/maven/project/ProjectBuildingHelper.java
81,./src/main/java/org/apache/maven/project/DependencyResolutionRequest.java
81,./src/main/java/org/apache/maven/plugin/MavenPluginValidator.java
80,./src/main/java/org/apache/maven/project/DuplicateProjectException.java
80,./src/main/java/org/apache/maven/project/DependencyResolutionResult.java
80,./src/main/java/org/apache/maven/lifecycle/internal/ReactorBuildStatus.java
80,./src/main/java/org/apache/maven/artifact/handler/manager/DefaultArtifactHandlerManager.java
79,./src/main/java/org/apache/maven/eventspy/EventSpy.java
78,./src/main/java/org/apache/maven/plugin/internal/DefaultLegacySupport.java
78,./src/main/java/org/apache/maven/lifecycle/internal/builder/singlethreaded/SingleThreadedBuilder.java
77,./target/generated-sources/modello/org/apache/maven/toolchain/model/TrackableBase.java
77,./src/test/java/org/apache/maven/lifecycle/EmptyLifecyclePluginAnalyzer.java
77,./src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadataSource.java
77,./src/main/java/org/apache/maven/lifecycle/internal/PhaseRecorder.java
77,./src/main/java/org/apache/maven/lifecycle/internal/DefaultExecutionEvent.java
77,./src/main/java/org/apache/maven/execution/BuildSummary.java
77,./src/main/java/org/apache/maven/AbstractMavenLifecycleParticipant.java
76,./src/main/java/org/apache/maven/project/MavenProjectHelper.java
76,./src/main/java/org/apache/maven/classrealm/ArtifactClassRealmConstituent.java
75,./src/test/java/org/apache/maven/lifecycle/internal/BuilderCommonTest.java
75,./src/test/java/org/apache/maven/lifecycle/DelegatingMojoExecutionListener.java
75,./src/main/java/org/apache/maven/extension/internal/CoreExports.java
75,./src/main/java/org/apache/maven/artifact/resolver/filter/ScopeArtifactFilter.java
74,./src/test/java/org/apache/maven/plugin/internal/DefaultLegacySupportTest.java
74,./src/test/java/org/apache/maven/lifecycle/MavenExecutionPlanTest.java
74,./src/test/java/org/apache/maven/lifecycle/internal/stub/LifeCyclePluginAnalyzerStub.java
74,./src/main/java/org/apache/maven/toolchain/DefaultToolchainsBuilder.java
74,./src/main/java/org/apache/maven/project/ProjectBuildingResult.java
74,./src/main/java/org/apache/maven/plugin/PluginConfigurationException.java
74,./src/main/java/org/apache/maven/execution/ProjectDependencyGraph.java
74,./src/main/java/org/apache/maven/execution/MavenExecutionRequestPopulator.java
74,./src/main/java/org/apache/maven/classrealm/ClassRealmConstituent.java
73,./src/test/java/org/apache/maven/toolchain/building/ToolchainsBuildingExceptionTest.java
73,./src/test/java/org/apache/maven/project/artifact/DefaultProjectArtifactsCacheTest.java
73,./src/test/java/org/apache/maven/lifecycle/mapping/LifecyclePhaseTest.java
73,./src/main/java/org/apache/maven/lifecycle/internal/TaskSegment.java
72,./src/test/java/org/apache/maven/toolchain/RequirementMatcherFactoryTest.java
72,./src/test/java/org/apache/maven/lifecycle/MojoExecutionXPathContainer.java
72,./src/main/java/org/apache/maven/lifecycle/internal/CompoundProjectExecutionListener.java
71,./src/main/java/org/apache/maven/plugin/internal/PluginDependenciesResolver.java
71,./src/main/java/org/apache/maven/lifecycle/internal/ProjectIndex.java
71,./src/main/java/org/apache/maven/lifecycle/internal/BuildListCalculator.java
71,./src/main/java/org/apache/maven/configuration/BasedirBeanConfigurationPathTranslator.java
70,./src/main/java/org/apache/maven/properties/internal/EnvironmentUtils.java
70,./src/main/java/org/apache/maven/execution/MavenExecutionResult.java
69,./src/test/java/org/apache/maven/MavenTest.java
